TIME,TIME_seconds,VE,Vt,RR,VO2,VO2_kg,VCO2,RER,VE1,VE2,FEO2,FECO2,WorkR,PetCO2,PetO2
11:17,677,52.49596786,3.178457022,17.04545403,2.634978294,24.42055893,2.477206945,0.8996979,21.76128578,24.23582268,15.45326996,5.069386005,225,38.41370392,115.6850052
11:20,680,46.70331573,2.267487049,17.80415344,2.634978294,24.42055893,2.372429371,0.896456718,22.32777023,24.97729874,15.59131241,4.899131775,225,38.05592346,114.4779816
11:24,684,50.92809296,2.955099821,17.04545403,2.724216938,25.24760818,2.551987171,0.911446989,22.19142342,24.66774178,15.59425354,4.975655079,225,37.84214401,115.8707123
11:27,687,52.50947571,3.183609247,16.34877396,2.724216938,25.24760818,2.541935682,0.900360107,22.15003777,24.38753319,15.56149483,5.025018692,225,38.05591965,116.3349533
11:31,691,50.92809296,2.7007339,20.6896553,2.810895681,26.05093193,2.511557341,0.892680883,21.60049057,24.17527008,15.49299431,5.064113617,225,38.41370392,115.3136139
11:33,693,65.266716,3.947525501,15.26717567,3.032913685,28.10856056,3.169179678,0.893714607,21.60049057,24.32427979,15.45326996,5.012844086,225,38.19880295,115.6850052
11:37,697,56.60102463,3.35902524,17.24137878,2.998467445,27.78931808,2.704681396,0.89858979,21.95802307,24.39649582,15.52909279,5.012844086,225,38.27035904,115.4064713
11:40,700,52.75089645,2.5226717,19.10828018,2.702640772,25.04764366,2.641189337,0.8996979,22.39102745,24.66774178,15.61995983,4.970306873,225,37.70000076,115.8707047
11:43,703,46.70331573,2.675433636,17.7514801,2.899342775,26.87064552,2.464304686,0.909872174,21.97961617,24.46120834,15.53642273,5.012844086,225,38.27035904,115.6850052
11:46,706,58.56949615,2.583165407,25.64102554,3.112264872,28.84397507,2.850815535,0.888021827,22.25134277,25.00890541,15.59131241,4.899131775,225,37.27537918,115.2207642
11:49,709,56.60102463,2.955099821,15.26717567,2.970272541,27.52801132,2.704681396,0.8996979,21.67412758,24.31099129,15.49299431,5.029579163,232,38.12731934,115.1279221
11:53,713,55.25361252,3.848305464,17.24137878,3.246390343,30.0870285,2.84574914,0.898745358,21.60049057,23.7576313,15.45326996,5.080312252,225,38.48548889,115.3136139
11:56,716,54.02547455,3.632757425,15.26717567,3.565886974,33.04807281,2.704681396,0.931541264,22.90904236,24.89325714,15.69895077,4.906711578,225,37.70000458,116.3349609
11:59,719,56.22093201,3.632757425,16.66666603,3.032913685,28.10856056,2.84574914,0.939959347,23.19874001,24.8161068,15.78499889,4.951451302,225,37.84214401,117.5419846
12:02,722,56.60102463,3.901844263,16.99716759,3.235461235,29.98573875,2.812590361,0.948766053,23.41499901,24.40599632,15.8204031,5.016458511,225,38.27035904,117.4491348
12:05,725,54.04916763,2.633733511,20.27026939,2.702640772,25.04764366,2.665620565,0.939959347,23.76030731,25.26863289,15.90753078,4.836053848,250.0000153,37.2048645,117.5419693
12:08,728,58.56949615,2.824151993,20.33898163,3.565886974,33.04807281,2.875378609,0.948766053,22.77052689,24.34417534,15.78499889,5.03208065,250,38.27035904,117.263443
12:11,731,64.1384201,2.820617914,21.89780998,2.970272541,27.52801132,3.169179678,0.947331071,22.45251465,24.60913277,15.74742126,4.967490673,250,37.77103806,117.9133759
12:14,734,50.92809296,2.643565178,21.97802162,2.851251125,26.42494011,2.567409754,0.93162477,23.49644661,25.04872322,15.83122063,4.896420002,250,36.85342789,117.6348267
12:16,736,52.21621323,2.589801311,21.89780998,2.851251125,26.42494011,2.551987171,0.925802886,22.13555717,24.66099167,15.56149483,4.970306873,250,37.55815887,116.1492538
12:20,740,48.81169128,2.928365469,23.4375,2.851251125,26.42494011,2.443604231,0.93162477,23.30303764,24.89307404,15.78789043,4.915205002,250.0000153,37.06406403,117.4491348
12:23,743,56.60102463,2.928365469,21.12676048,2.835005522,26.27437973,2.665620565,0.909275293,22.05480957,24.25326157,15.53642273,5.039732933,250,38.77336884,115.3136139
12:26,746,44.45485306,2.404968977,20.40816307,2.521339417,23.36737061,2.25996995,0.91394484,22.15003777,24.7105484,15.56149483,4.950832844,250,38.19880295,115.963562
12:29,749,58.20981598,2.820617914,22.05882263,3.088390827,28.62271309,2.911254644,0.913758993,22.17010307,24.34417534,15.59529018,5.025018692,249.9999847,37.98458481,115.5921631
12:32,752,58.39736557,3.050058365,20.90592194,3.405198574,31.55883789,3.057309389,0.932376206,23.04120445,24.71234703,15.74742126,4.950832844,250,38.19880295,117.263443
12:34,754,57.05901718,2.852281094,20.83333397,3.088390827,28.62271309,2.964742899,0.91394484,21.95802307,24.40254784,15.53642273,4.990396023,249.9999847,37.77103806,115.2207565
12:37,757,64.76015472,3.523011684,17.24137878,3.140967131,29.10998154,3.099859476,0.947331071,22.90904236,24.64941978,15.79519367,4.981263161,250,37.70000076,117.5419846
12:40,760,64.39129639,2.97896719,20.40816307,3.220057011,29.84297371,3.181785822,0.926789582,23.57442665,25.05856514,15.8204031,4.892878532,250,36.92356873,115.963562
12:43,763,58.20981598,3.818546534,16.21621704,3.140967131,29.10998154,2.887563229,0.944398403,23.61668205,24.89446449,15.83556938,4.915439129,250,37.48735809,117.263443
12:45,765,62.29747009,3.050058365,21.97802162,3.405198574,31.55883789,3.133062363,0.941280246,23.49644661,25.64850807,15.8204031,4.758816719,249.9999847,36.15608215,117.263443
12:48,768,64.39129639,2.969635725,20.90592194,3.405198574,31.55883789,3.149804592,0.943894923,22.46209717,24.58764267,15.79519367,4.975655079,250,37.70000076,117.5419846
12:51,771,59.88122177,2.675433636,20.06688881,3.058861017,28.34903526,2.961365938,0.926789582,23.64874458,25.13575935,15.94046497,4.862627983,250,36.85342789,117.9133759
12:54,774,64.76015472,3.016111612,22.05882263,3.326452494,30.82903099,3.149804592,0.952484071,23.29261017,24.58975601,15.65659618,4.981263161,250.0000153,38.05591965,115.8707047
12:57,777,59.13816833,3.619111538,16.99716759,3.201730728,29.67313004,2.87924552,0.96845907,23.29261017,24.58764267,15.79519367,4.967490673,250,37.84214401,116.9848938
13:01,781,57.05901718,3.836450577,17.24137878,3.220057011,29.84297371,3.06705308,0.960767925,23.45970535,24.58764267,15.84591007,4.981263161,250,37.98458481,117.8205338
13:03,783,61.10242462,3.050058365,25.86206818,3.428065062,31.77075958,3.057309389,0.960767925,22.46209717,24.82367706,15.78499889,4.930547714,275,38.05591965,116.9848938
13:06,786,70.97392273,3.125026703,23.07692337,3.454562902,32.01633835,3.340582371,0.948780715,22.45251465,24.13144493,15.74742126,5.067842484,275,38.41370392,116.3349533
13:08,788,62.0559082,2.978683472,24.09638596,3.298218727,30.56736565,3.039575815,0.960767925,23.49612045,25.12492371,15.94579983,4.854113579,275,37.48735809,117.9133759
13:11,791,65.266716,3.632757425,17.19197655,3.298218727,30.56736565,3.181785822,0.948780715,23.23653412,25.40757179,16.03200531,4.793519497,270,36.29496384,118.7490082
13:14,794,68.01779938,2.939044952,22.72727203,3.562383413,33.01560211,3.317814827,0.948780715,23.99127579,25.44066429,15.98272228,4.816712379,270,36.64344788,118.6561661
13:16,796,68.03259277,2.764142036,23.07692337,3.201931238,29.67498779,3.234818697,0.958451092,23.81849289,25.27188683,16.03200531,4.836312771,275,36.64344788,118.8418655
13:19,799,73.6548233,3.140293837,23.62204742,3.454562902,32.01633835,3.317814827,0.98249799,23.9961853,25.05856514,15.94579983,4.899353027,275,37.41662216,117.5419693
13:22,802,71.27132416,3.140293837,23.2558136,3.562383413,33.01560211,3.422623634,0.955001712,24.49436951,25.50166702,16.09865189,4.805191517,275,36.15608215,119.4917984
13:24,804,66.14569855,3.836450577,17.19197655,3.316789865,30.73947906,3.209936619,0.982992351,24.93375397,25.84840775,16.17397881,4.745790005,275,36.29496384,120.9773788
13:27,807,65.266716,2.963669538,21.89780998,3.378572702,31.31207275,3.178791761,0.977151811,24.94783211,25.488554,16.08598137,4.801463127,275,36.15608215,119.863205
13:30,810,60.03513718,2.766909838,22.64151001,3.126738071,28.97810936,2.964742899,0.984695971,24.88214874,25.74580193,16.06589699,4.771818638,275,36.15608215,118.7490082
13:32,812,68.03259277,2.978683472,23.2558136,3.378572702,31.31207275,3.196870804,1.000029564,24.75274086,25.30514336,16.09985924,4.836312771,275,36.85342789,119.8631897
13:35,815,52.21621323,2.583165407,24.09638596,3.147985697,29.17502975,2.480344534,0.971888959,24.94783211,25.13575935,16.02860451,4.870287418,275,37.48735809,118.7490082
13:37,817,79.74927521,3.384873152,25,3.78161025,35.04735947,3.688774824,0.987389505,23.9961853,24.66774178,16.02875328,4.961200237,275,37.77103806,118.7490082
13:40,820,67.35782623,2.984205723,21.73913002,3.249797344,30.11860275,3.196870804,0.979516864,24.92623711,25.6767292,16.09985924,4.770171165,275,36.92356873,119.5846558
13:43,823,67.64867401,3.044937611,22.05882263,3.316789865,30.73947906,3.254496098,0.979516864,25.06942368,25.12492371,16.02860451,4.862627983,275,37.2048645,118.8418655
13:46,826,67.35782623,2.978683472,23.2558136,3.378572702,31.31207275,3.209248543,0.983713925,24.75274086,25.44066429,16.08598137,4.801463127,275,37.27537918,118.8418579
13:48,828,68.01779938,2.849871635,22.55639076,3.220364571,29.8458252,3.327392817,0.971888959,24.90091705,25.78987694,16.06589699,4.749858856,275,36.85342789,119.6775055
13:52,832,68.03259277,3.199496746,21.4285717,3.384963036,31.37129784,3.209248543,0.976763844,24.92623711,25.51186943,16.09985924,4.801463127,275,36.64344788,119.2132568
13:54,834,68.03259277,2.984205723,23.2558136,3.285593033,30.45035172,3.209936619,0.977044404,24.99295807,25.71982002,16.08598137,4.771818638,280,37.13442612,119.4917984
13:57,837,74.47337341,3.283086061,22.72727203,3.606538534,33.42482376,3.538637161,0.977044404,24.96646881,25.20933151,16.08926201,4.870338917,275,36.92356873,119.2132568
13:59,839,70.97392273,2.641453505,22.72727203,3.220364571,29.8458252,3.323027372,0.977044404,24.99295807,25.16561699,16.08926201,4.870338917,275,37.27537918,119.863205
14:02,842,78.00538635,3.160116911,24.89626503,4.054168224,37.57338333,4.343755722,0.963213682,24.07069969,24.47459412,15.89616776,5.016458511,275,38.05591965,116.3349533
14:04,844,68.01779938,2.969635725,22.98850632,3.405752659,31.56397247,3.361712933,0.983713925,24.36201668,24.80576134,15.87159061,4.930547714,300,37.55815887,117.727684
14:06,846,80.16575623,3.398372173,24.69135857,3.405752659,31.56397247,4.232679367,0.983713925,25.06942368,25.16875267,16.08926201,4.870287418,300,37.41662216,119.6775055
14:09,849,79.74927521,3.200210571,25.53191566,3.482589722,32.2760849,3.621269226,0.991403639,25.67980385,25.87782097,16.24380112,4.729780674,300,36.50382614,120.6059799
14:12,852,76.65174103,3.140293837,24.59016418,3.450532913,31.97898865,3.604315042,1.016444802,26.65008163,26.1852417,16.33205032,4.671403885,300,35.67230225,120.8845291
14:14,854,80.00526428,3.30959487,23.4375,3.720389605,34.47997665,3.688774824,1.002441645,26.24065781,25.76796532,16.28500748,4.739059448,300,36.36450577,122.0915604
14:17,857,74.35713196,3.137236357,23.80952454,3.450532913,31.97898865,3.538637161,0.997791052,26.01798439,25.81724358,16.28500748,4.745790005,300,36.22548294,120.9773788
14:19,859,81.36799622,3.30959487,22.47191048,3.405752659,31.56397247,4.232679367,1.006077051,26.05060768,26.03150177,16.25960732,4.694002151,300,36.50382614,119.6774979
14:22,862,74.50274658,3.198986292,23.62204742,3.616374493,33.51598358,3.510616064,1.016444802,26.51421356,26.42723465,16.35286331,4.658569336,300,35.74119568,121.2559128
14:24,864,73.49602509,3.135839462,23.4375,3.482589722,32.2760849,3.507276058,1.006077051,25.8514576,25.6767292,16.24085999,4.766561031,300,37.27537918,120.6059799
14:27,867,76.65174103,3.097537041,26.20087242,3.450532913,31.97898865,3.621269226,1.004209161,26.24065781,25.97624207,16.2944088,4.713472366,300,35.87919617,121.3487778
14:29,869,73.49602509,3.081212997,23.80952454,3.595850468,33.32576752,3.545115709,1.010329366,25.80825996,25.84840775,16.24085999,4.739059448,300,36.85342789,120.9773788
14:32,872,78.00538635,3.197356701,26.08695602,3.753521204,34.7870369,3.803420305,1.006077051,26.24065781,26.20414543,16.26806641,4.687589169,300,36.50382614,121.2559128
14:34,874,70.39823914,3.140293837,23.07692337,3.480045795,32.25251007,3.41206336,0.992079258,26.10295105,26.16699028,16.2944088,4.671403885,300,35.67230225,121.3487778
14:36,876,79.50126648,3.344084024,25.53191566,3.523504257,32.65527344,3.621269226,1.024823189,26.01798439,25.78987694,16.290802,4.749405861,300,36.01748657,122.0915604
14:39,879,83.22544098,3.073020697,25.31645393,3.85537982,35.73104477,3.959093094,1.036223173,28.06653023,26.84403038,16.57751656,4.569438934,300,35.05554199,123.2057419
14:42,882,74.47337341,3.04301095,23.71541595,3.412495852,31.62646675,3.509979248,1.036223173,28.19112587,27.03110123,16.58995819,4.543935776,300,34.64762115,122.7415085
14:44,884,79.50126648,3.231395006,24.69135857,3.595850468,33.32576752,3.621269226,1.035709143,27.39791298,26.76906967,16.57761574,4.611686707,300,36.22547913,122.7415085
14:46,886,82.56997681,3.073020697,24.89626503,3.85537982,35.73104477,3.867973566,1.012309909,25.96282578,25.40757179,16.25949097,4.797018528,300,36.92356873,120.6059799
14:49,889,75.91158295,3.081212997,24.29149818,3.643823624,33.7703743,3.705361128,1.018092871,25.96282578,25.80600166,16.26806641,4.749405861,300,36.29496384,122.0915604
14:51,891,80.44966888,3.342569113,24.48979568,3.719725847,34.47382736,3.815995693,1.027746558,26.65008163,25.84840775,16.35839081,4.740739822,303,36.22548294,121.3487778
14:54,894,74.69610596,3.197356701,23.80952454,3.595850468,33.32576752,3.507276058,1.024823189,27.19504547,26.94535255,16.42203331,4.542836189,300,34.51222229,120.9773788
14:56,896,80.00526428,3.475242376,24.29149818,3.778580904,35.01928329,3.738401651,1.036223173,28.19112587,26.11286736,16.55333328,4.676117897,303,35.81015778,123.2057419
14:59,899,80.44966888,3.377789736,23.80952454,3.86348629,35.80617523,3.959093094,1.036223173,28.81199837,26.29005241,16.55779839,4.640300751,300,35.74119568,123.3914337
15:01,901,95.10053253,4.515985489,26.7857151,3.846682072,35.6504364,3.959093094,0.998992562,25.8514576,25.74580193,16.24380112,4.753909111,303,36.08674622,120.1417542
15:04,904,77.69390106,3.099418879,25,3.778580904,35.01928329,3.752826929,0.997988284,26.05060768,25.81724358,16.28228951,4.744967461,325,36.08674622,120.6988297
15:06,906,82.56997681,3.241158485,25.53191566,3.800711155,35.22438431,3.815995693,0.998992562,25.8514576,25.76796532,16.24380112,4.739850998,325,36.43412781,120.9773788
15:09,909,78.00538635,3.097537041,25.53191566,3.719725847,34.47382736,3.799726486,1.000712752,25.91982079,25.71982002,16.24380112,4.754333973,325,36.71336746,120.6059799
15:11,911,80.16575623,3.073020697,24.69135857,3.875770569,35.92002487,3.842806816,0.997988284,25.80825996,25.74310303,16.23685837,4.754333973,325,36.85342789,120.6059799
15:14,914,77.69390106,3.268269777,22.47191048,3.556442261,32.96054077,3.613625288,0.998992562,25.06942368,25.12524796,16.02827072,4.854252815,325,37.34595871,118.8418655
15:16,916,115.5740814,3.53456974,30.76922989,4.473269463,41.45754623,4.800318718,1.000712752,24.6317997,25.05856514,16.02827072,4.885062695,325,37.2048645,118.6561661
15:18,918,90.5877533,3.349944115,29.99999809,3.85034132,35.68434906,4.134613991,0.996138215,26.13405991,25.82307434,16.28228951,4.739059448,325,36.08674622,121.534462
15:21,921,92.49604034,3.602520943,26.7857151,4.179086208,38.7311058,4.165262699,0.998992562,25.67980385,25.99701881,16.22651672,4.706389427,325,36.36450958,120.1417542
15:23,923,110.3560791,3.184945822,30.76922989,4.179086208,38.7311058,4.490721226,1.015611649,27.61219025,26.52517891,16.49610329,4.611686707,325,35.81015778,122.5557938
15:25,925,109.2799911,3.53456974,32.96703339,4.063493252,37.6598053,4.4751091,1.008703589,26.65008163,25.79437065,16.36465836,4.740739822,325,36.36450577,122.5557938
15:27,927,81.96238708,3.200210571,26.08695602,3.960813284,36.7081871,4.095612049,1.08698523,28.19112587,27.16430855,16.57290459,4.543101788,325,34.85125351,123.2057419
15:30,930,109.2799911,3.582796574,28.5714283,4.276984692,39.63841248,4.40353632,1.093049407,28.13080978,26.77705002,16.55333328,4.585568905,325,35.67230225,123.2985916
15:32,932,86.44574738,3.215865135,28.98550797,3.898695946,36.13249207,4.134613991,1.080675125,28.16157913,25.76927567,16.52992249,4.734980106,325,36.08674622,121.8130112
15:35,935,127.180336,3.641373158,28.5714283,4.473269463,41.45754623,4.845945835,1.049957395,28.46576309,26.69837761,16.59308052,4.569438934,325,35.05554199,123.3914337
15:37,937,110.3560791,3.539871454,32.96703339,4.473269463,41.45754623,4.845945835,1.080751181,28.06653023,26.95202255,16.55333328,4.543935776,325,34.91927719,122.834343
15:39,939,93.97369385,3.520241022,26.90583038,4.179086208,38.7311058,4.40353632,1.08886528,28.13080978,27.22094917,16.69433975,4.499149799,325,34.91927719,123.2057419
15:41,941,84.52909088,3.349944115,28.16901398,4.063493252,37.6598053,4.165262699,1.076432109,29.02682114,26.31675148,16.52992249,4.640300751,325,35.67230225,120.9773788
15:43,943,104.2757492,3.600460529,30.76922989,4.476525307,41.48772049,4.834491253,1.080751181,29.74958801,28.27179909,16.85073471,4.372354031,325,33.63911057,124.134201
15:45,945,84.52909088,2.927336454,28.98550797,3.698047161,34.27291107,4.101087093,1.044947028,28.13080978,27.21574783,16.67607117,4.507546902,325,33.70584869,123.3914337
15:47,947,92.09090424,3.661104679,27.9069767,4.144411087,38.40974045,3.930897474,1.093049407,29.02682114,27.14744377,16.6119957,4.542836189,325,34.85125351,123.2985916
15:49,949,137.710495,3.615906715,37.73584747,4.144411087,38.40974045,4.4751091,1.079793692,28.13229179,26.48098564,16.6119957,4.569438934,325,35.39746094,122.834343
15:52,952,84.52909088,3.162675142,28.16901398,3.698047161,34.27291107,3.96875596,1.08698523,28.19112587,26.69837761,16.6119957,4.569438934,325,35.39746094,123.3914337
15:54,954,104.9982147,3.582796574,32.96703339,4.759077549,44.10637283,5.671287537,1.049957395,28.75652122,27.86923599,16.86168289,4.39362812,325,34.91927719,123.6699829
15:56,956,101.3511124,3.485014439,32.25806427,4.213607311,39.05104065,4.256558418,1.076432109,29.72891235,27.51875877,16.85073471,4.451488495,325,34.78330612,123.4842758
15:57,957,90.5877533,3.344084024,25.10460281,4.108433723,38.0763092,4.105061054,1.047512174,29.94214249,26.95202255,17.28879547,4.529585838,325,34.85124969,125.8983459
15:59,959,115.5740814,3.607014418,34.48275757,5.357085228,49.64861298,5.671287537,1.049957395,33.24672318,29.82866096,17.26948738,4.090298176,325,30.96327972,128.1266937
16:01,961,115.4305954,3.661104679,34.2857132,5.070421696,46.99185944,5.347917557,1.058651686,33.73968124,30.22658157,16.84438896,4.109162807,325,31.02715874,123.6699829
16:03,963,125.1504974,3.641373158,34.2857132,4.563518524,42.29396057,4.996828556,1.072331429,33.73968124,29.82866096,17.26948738,4.090298176,349.9999695,30.89946747,128.3123932
16:04,964,131.8607483,3.404344082,38.96103668,4.563518524,42.29396057,5.347917557,1.156799793,33.73968124,29.77697754,17.2427597,4.108371735,350,31.02715874,125.7126465
16:06,966,119.2867966,3.423284292,34.48275757,3.924154043,36.36843491,4.585499763,1.162080646,33.90701675,29.82866096,17.2427597,4.11550045,350,30.96327972,128.2195435
16:08,968,123.7042542,4.515985489,35.71429062,3.924154043,36.36843491,4.643258572,1.155445814,35.88258743,30.60461235,17.41891861,3.987611055,350,30.70844269,129.9836731
16:09,969,122.1739883,3.809057474,37.26708221,3.924154043,36.36843491,4.635102749,1.155445814,35.48955154,30.74131203,17.42416954,4.004659176,350,30.70844269,129.3337402
16:11,971,118.8073044,3.422484398,35.08771896,4.240997791,39.30488968,4.675467968,1.162080646,35.64931107,30.81955147,17.41179276,4.025828362,349.9999695,30.70844269,129.3337402
16:13,973,116.6335144,3.446990728,34.68207932,4.4609375,41.3432579,4.845945835,1.166938066,35.47027969,31.33123589,17.44771576,3.947728634,350,30.328228,129.7051544
16:15,975,120.6939774,3.582796574,33.89830399,3.984521389,36.92790985,4.726774693,1.155445814,35.70235443,30.44666672,17.44556808,4.020767212,350,30.45469666,129.5194244
16:17,977,116.6335144,3.446990728,34.68207932,4.054170132,37.5734024,4.759951115,1.140685558,35.64931107,30.6092186,17.44556808,3.977604628,350,30.3914299,129.7051239
16:18,978,123.7235718,3.288859129,37.26708221,4.240997791,39.30488968,4.675467968,1.140685558,35.64931107,30.81078339,17.42761993,4.004659176,350,30.328228,129.7051239
16:20,980,125.1504974,3.845938683,34.2857132,4.19063282,38.83811569,4.917182446,1.162080646,35.64931107,31.33338165,17.41179276,3.960143328,350,30.70844269,129.3337402
16:22,982,123.7042542,4.0812006,29.55665016,3.857205629,35.74796677,4.585499763,1.162080646,35.65205002,30.67184067,17.40617943,4.027401447,349.9999695,30.89946747,129.3337402
16:23,983,122.566185,3.641373158,34.2857132,4.054170132,37.5734024,4.822809696,1.140685558,36.65594482,31.33123589,17.50458717,3.940894842,350.0000305,29.45053864,130.6336212
16:25,985,126.1740417,3.423284292,28.98550797,3.857205629,35.74796677,4.892023563,1.187071085,35.87330246,31.10955811,17.44771576,3.940894842,350.0000305,30.07611275,129.7979889
16:27,987,131.8607483,3.641373158,31.24999809,4.05541563,37.58494568,4.911338806,1.169957876,36.0710907,30.67184067,17.38942909,4.004659176,349.9999695,31.60516167,129.3337402
16:29,989,125.1504974,3.462497234,36.5853653,4.4609375,41.3432579,5.278241634,1.178532839,35.48955154,31.33338165,17.38307762,3.960143328,350,30.96327972,129.2408905
16:30,990,122.1193466,3.649651289,34.09090805,4.240997791,39.30488968,4.675467968,1.171135306,36.0710907,30.6150074,17.38307762,4.027401447,349.9999695,31.09110451,129.2408905
16:32,992,123.7235718,3.446990728,36.14457703,4.05541563,37.58494568,4.783695221,1.172425389,37.50057983,30.48525047,17.52420044,3.978687525,349.9999695,30.3914299,129.8908234
16:34,994,126.1740417,3.575867891,36.14457703,4.335155487,40.17752838,5.101695538,1.178532839,37.81586838,32.25439453,17.58423805,3.831556559,349.9999695,30.07611275,129.8908234
16:36,996,133.5688171,3.615906715,38.46154404,4.467064857,41.40004349,5.278241634,1.185255647,37.79271317,32.4206543,17.58423805,3.815054417,350,28.7086792,130.4479218
16:38,998,128.4524841,3.989950657,34.2857132,4.395010471,40.73225403,5.286622524,1.177722454,36.85781097,31.33338165,17.48107338,3.931356907,350,30.58143425,129.6122894
16:39,999,125.4505692,3.532443285,35.71429062,4.026068211,37.31295776,4.878246784,1.187071085,38.3093338,32.04714584,17.58423805,3.826746464,350,28.7086792,129.8908234
16:41,1001,130.820694,3.653306007,38.46154404,3.974202633,36.83227539,4.783695221,1.181633592,37.4970932,30.5403614,17.49364471,3.996530294,350,30.64490509,129.5194244
16:43,1003,129.1395416,3.680076361,33.70786667,4.467064857,41.40004349,5.264582634,1.183150649,36.47714233,30.67184067,17.48107338,3.976604223,350,30.3914299,129.7051544
16:44,1004,135.6656342,3.375875235,41.66666794,4.275597095,39.62555313,5.086727619,1.187122226,38.37697983,31.84160995,17.58423805,3.798821926,350,28.95490265,130.0765228
16:46,1006,125.4505692,3.549917459,36.14457703,4.026068211,37.31295776,4.822809696,1.181633592,37.90184402,33.03560638,17.66441154,3.763670444,350,28.95490074,130.7264709
16:47,1007,130.5191803,3.597111464,37.5,4.026068211,37.31295776,4.732419014,1.187071085,39.36515427,32.14626694,17.72521019,3.869107246,350,30.07611275,129.5194244
16:49,1009,137.722229,3.357185602,39.2156868,4.311024189,39.95388412,5.097010612,1.178706527,38.61742401,32.03365707,17.6733532,3.869107246,350,29.63750458,129.3337402
16:50,1010,134.7354431,3.437005281,37.97468185,4.260818481,39.48858643,5.086727619,1.183556914,37.81586838,32.4206543,17.65156937,3.774493217,350,28.95490265,131.2835541
16:52,1012,126.5690918,3.496046543,36.36363602,4.211034775,39.02719879,5.04145956,1.18475318,39.46346664,32.04714584,17.72521019,3.798821926,350,28.95490265,129.9836731
16:54,1014,131.1017456,3.641373158,34.2857132,4.211034775,39.02719879,4.989518166,1.184100509,39.72089386,32.88580704,17.69564056,3.745867252,350,28.8932457,131.1907043
16:55,1015,129.1395416,3.530504704,36.14457703,4.276876926,39.63741302,5.195964336,1.181131482,38.80994415,32.03365707,17.72521019,3.798821926,351,28.46351242,129.3337402
16:57,1017,128.4524841,3.472788811,37.26708221,4.276876926,39.63741302,5.086666584,1.17910409,39.66693115,32.54428864,17.72521019,3.745867252,350,28.83165359,131.7478027
16:58,1018,126.5690918,3.531088591,36.14457703,4.207424641,38.99374008,4.932891369,1.172425389,38.04158401,32.15323639,17.66441154,3.783117533,351,28.77013779,130.355072
17:00,1020,125.4505692,3.357185602,35.71429062,4.207424641,38.99374008,4.922038078,1.182207704,39.23258591,31.93682861,17.69564056,3.815054417,351,28.8932457,130.355072
17:01,1021,143.0863342,3.417404652,40,4.276876926,39.63741302,5.086666584,1.17910409,37.81586838,32.25439453,17.64929008,3.814247608,350,28.7086792,130.1693726
17:03,1023,147.4632874,3.408383131,40.81632614,4.485357761,41.56958008,5.286622524,1.188367367,38.37697983,33.33712387,17.62135315,3.674837351,375,28.70867729,131.0050201
17:04,1024,144.641098,3.284752131,41.37931061,4.311200142,39.95551682,5.097010612,1.177904248,40.16896057,34.07896423,17.83316422,3.597971916,375,27.43331337,132.6763
17:06,1026,141.8489532,3.277556658,41.66666794,4.311200142,39.95551682,5.109665871,1.179284811,42.37572861,34.21357727,17.80385208,3.565449953,375,27.61373711,132.0263519
17:07,1027,140.2381897,3.404374838,41.37931061,4.311200142,39.95551682,5.097010612,1.171448827,39.36515427,33.9200592,17.75017357,3.638709068,375,27.79475021,132.5834503
17:08,1028,136.7311859,3.496046543,37.0370369,4.201667309,38.94038391,4.892073631,1.171135306,40.80622101,34.42598343,17.85040092,3.565449953,375,27.91575813,132.3049011
17:10,1030,144.641098,3.496046543,40,4.456579685,41.30286789,5.258136272,1.177853346,40.16549301,34.42598343,17.80224228,3.55253458,375,28.03702164,130.7264709
17:11,1031,140.2381897,3.408383131,41.09589005,4.45924902,41.32761002,5.286622524,1.185457826,40.80622101,34.21357727,17.79579735,3.55253458,375,27.61373711,132.7691498
17:13,1033,147.4632874,3.401337624,38.70967865,4.311200142,39.95551682,5.097010612,1.171985507,42.37572861,34.22372055,17.83316422,3.565888882,375,27.37330437,131.7478027
17:14,1034,136.6647034,3.417404652,38.21656036,4.224704266,39.15388489,4.985543251,1.184100509,39.62497711,33.33712387,17.74846649,3.70467782,375,27.91575813,132.5834503
17:16,1036,144.9155273,3.402065277,41.37931061,4.186972141,38.80419159,5.061191082,1.186859608,39.46425247,33.84077835,17.72693253,3.638709068,375,27.31335258,132.2120514
17:17,1037,136.6647034,3.507352829,41.66666794,4.15891695,38.54417801,4.985543251,1.187122226,39.46346664,33.53803635,17.74704361,3.674837351,375,27.79475021,132.4905853
17:19,1039,136.7311859,3.402065277,41.66666794,4.15684557,38.52498245,4.985543251,1.193823814,39.47450256,32.88580704,17.77081299,3.726928711,375,28.8932457,131.1907043
17:20,1040,138.4402924,3.361802101,41.66666794,3.562308788,33.01490784,4.435151577,1.187071085,39.72089386,33.20438004,17.75017357,3.70467782,375,29.07840919,131.2835541
17:22,1042,138.3297272,3.577158451,40.81632614,4.15684557,38.52498245,4.922038078,1.183490396,39.46346664,33.50456619,17.72693253,3.70467782,375,27.91575813,132.5834503
17:24,1044,136.5648651,3.512652397,38.70967865,4.142051697,38.3878746,4.975196362,1.187122226,39.66693115,33.31416702,17.74846649,3.690447569,375,27.91575813,132.3049011
17:25,1045,138.3297272,3.612850666,39.2156868,4.142051697,38.3878746,4.922038078,1.181074977,39.47754288,33.33712387,17.76340294,3.70467782,375,28.15854645,131.4692688
